datayear,buildingtype,primarypropertytype,councildistrictcode,neighborhood,latitude,longitude,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding(s),largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyusetype,secondlargestpropertyusetypegfa,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,siteenergyuse(kbtu),defaultdata,usage_type,BuildingAge,ParkingRatio,BuildingRatio,IsMultiUse,NumberPropertyUses
2016,NonResidential,Warehouse,5,NORTHWEST,47.71286,-122.34422,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,64660.0,,,,,325513.0,False,Mono-usage,30,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,3,EAST,47.61552,-122.31744,1.0,2,75844,19928,55916,Other,28442.0,Office,28441.0,Parking,18961.0,3684188.5,False,Multi-usages,89,0.2627498549654554,0.7372501450345446,1,3
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.5701,-122.33342,1.0,1,161678,0,161678,Distribution Center,162425.0,,,,,9357230.0,False,Mono-usage,48,0.0,1.0,0,1
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.56874,-122.33303,1.0,1,101101,0,101101,Distribution Center,101101.0,,,,,21795830.0,False,Mono-usage,67,0.0,1.0,0,1
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.57023,-122.33241,1.0,1,52613,0,52613,Distribution Center,59504.0,,,,,1061458.25,False,Mono-usage,36,0.0,1.0,0,1
2016,NonResidential,Other,2,GREATER DUWAMISH,47.56785,-122.33361,1.0,1,56608,0,56608,Other,45340.0,Office,11520.0,,,5094197.0,False,Multi-usages,76,0.0,1.0,1,2
2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56637,-122.33273,1.0,1,104099,0,104099,Refrigerated Warehouse,100000.0,Office,4099.0,Parking,0.0,17695420.0,False,Multi-usages,63,0.0,1.0,1,3
2016,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,47.69267,-122.35506,1.0,1,58184,7450,50734,Supermarket/Grocery Store,51722.0,Parking,0.0,,,14715262.0,False,Multi-usages,13,0.12804207342224666,0.8719579265777533,1,2
2016,NonResidential,Supermarket / Grocery Store,5,NORTH,47.73315,-122.3105,1.0,1,58480,0,58480,Supermarket/Grocery Store,44431.0,,,,,11054535.0,False,Mono-usage,36,0.0,1.0,0,1
2016,NonResidential,Large Office,7,LAKE UNION,47.62029,-122.33078,1.0,6,336700,124800,211900,Office,217977.0,Parking,4569.0,Retail Store,0.0,9058916.0,False,Multi-usages,11,0.37065637065637064,0.6293436293436293,1,3
2016,NonResidential,Retail Store,7,LAKE UNION,47.62,-122.33027,1.0,4,264008,159994,104014,Retail Store,98863.0,,,,,9937707.0,False,Mono-usage,20,0.6060195145601649,0.39398048543983516,0,1
2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.59367,-122.30957,1.0,2,62220,0,62220,Office,60676.0,Parking,13780.0,Other - Services,1324.0,5444253.5,False,Multi-usages,102,0.0,1.0,1,3
2016,NonResidential,Small- and Mid-Sized Office,3,GREATER DUWAMISH,47.59388,-122.31124,1.0,1,65430,0,65430,Office,60732.0,Other,8142.0,,,3181045.5,False,Multi-usages,46,0.0,1.0,1,2
2016,NonResidential,Large Office,4,NORTHEAST,47.66517,-122.30186,1.0,3,102290,42440,59850,Office,83715.0,Parking,18575.0,,,6062770.5,False,Multi-usages,10,0.4148988170886695,0.5851011829113305,1,2
2016,NonResidential,Other,3,CENTRAL,47.6144,-122.30982,1.0,3,80004,0,80004,Other,74864.0,,,,,12232124.0,False,Mono-usage,90,0.0,1.0,0,1
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56407,-122.32765,1.0,2,323916,0,323916,Non-Refrigerated Warehouse,263528.0,Office,60388.0,,,8024064.5,False,Multi-usages,25,0.0,1.0,1,2
2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.5928,-122.31599,1.0,14,304052,0,304052,Office,218918.0,Parking,156487.0,Medical Office,84051.89844,21027396.0,False,Multi-usages,84,0.0,1.0,1,3
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64037,-122.32626,1.0,4,85385,31210,54175,Office,50235.0,Parking,25525.0,Data Center,2875.0,4855036.5,False,Multi-usages,38,0.36552087603208994,0.6344791239679101,1,3
2016,NonResidential,Distribution Center,1,GREATER DUWAMISH,47.53687,-122.33316,1.0,2,98024,0,98024,Distribution Center,63896.0,Office,33712.0,,,1988334.5,False,Multi-usages,27,0.0,1.0,1,2
2016,NonResidential,Mixed Use Property,7,LAKE UNION,47.62405,-122.33084,1.0,1,65000,15000,50000,Office,20000.0,Parking,15000.0,Other,10000.0,2603931.25,False,Multi-usages,88,0.23076923076923078,0.7692307692307693,1,3
2016,NonResidential,Large Office,7,LAKE UNION,47.62488,-122.33007,1.0,5,144573,66620,77953,Office,78521.0,Parking,66650.0,,,5135040.0,False,Multi-usages,26,0.46080526792692966,0.5391947320730703,1,2
2016,NonResidential,Retail Store,5,NORTH,47.70759,-122.3255,1.0,2,302812,0,302812,Retail Store,302812.0,,,,,7290824.5,False,Mono-usage,66,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70744,-122.33171,1.0,5,86400,0,86400,Office,78200.0,,,,,9080022.0,False,Mono-usage,42,0.0,1.0,0,1
2016,NonResidential,Other,5,North,47.7094,-122.31843,0.0,2,98539,0,98539,Strip Mall,98539.0,,,,,5450441.5,False,Mono-usage,47,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70732,-122.33279,1.0,6,86483,0,86483,Office,86483.0,Parking,0.0,,,6361236.5,False,Multi-usages,35,0.0,1.0,1,2
2016,NonResidential,Distribution Center,1,DELRIDGE,47.53926,-122.34143,1.0,1,51600,0,51600,Distribution Center,34400.0,Office,17200.0,,,1124543.125,False,Multi-usages,40,0.0,1.0,1,2
2016,NonResidential,Warehouse,1,DELRIDGE,47.53689,-122.33847,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,140520.0,,,,,2225512.0,False,Mono-usage,48,0.0,1.0,0,1
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1.0,5,154029,62380,91649,Office,91645.0,Parking,66288.0,,,4636396.5,False,Multi-usages,30,0.4049886709645586,0.5950113290354414,1,2
2016,NonResidential,Other,5,NORTHWEST,47.70887,-122.33494,1.0,3,161789,91935,69854,Parking,91935.0,Medical Office,69854.0,,,6963616.5,False,Multi-usages,11,0.5682401152117882,0.4317598847882118,1,2
2016,NonResidential,Medical Office,5,NORTHWEST,47.7126,-122.33782,1.0,3,63909,0,63909,Medical Office,60670.0,Retail Store,3239.0,,,4765753.5,False,Multi-usages,11,0.0,1.0,1,2
2016,NonResidential,Warehouse,5,NORTHWEST,47.69814,-122.34295,1.0,2,53472,0,53472,Non-Refrigerated Warehouse,46846.0,Office,10033.0,,,971155.625,False,Multi-usages,68,0.0,1.0,1,2
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.52696,-122.32913,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,50417.0,,,,,1847401.0,False,Mono-usage,36,0.0,1.0,0,1
2016,NonResidential,Restaurant,7,DOWNTOWN,47.60613,-122.34115,1.0,1,43728,0,43728,Restaurant,43728.0,,,,,11508035.0,False,Mono-usage,116,0.0,1.0,0,1
2016,NonResidential,Medical Office,5,NORTHWEST,47.70449,-122.33272,1.0,3,133298,0,133298,Medical Office,133298.0,,,,,15640994.0,False,Mono-usage,55,0.0,1.0,0,1
2016,NonResidential,Retail Store,5,NORTH,47.70759,-122.3255,1.0,2,168619,0,168619,Retail Store,173106.0,,,,,6455828.5,False,Mono-usage,51,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,4,LAKE UNION,47.63451,-122.32505,0.0,5,251827,113318,138509,Parking,113318.0,Laboratory,84000.0,Office,84000.0,47102428.0,False,Multi-usages,14,0.449983520432678,0.550016479567322,1,3
2016,NonResidential,Large Office,7,LAKE UNION,47.6244,-122.33157,1.0,4,175885,71385,104500,Office,103970.0,Parking,71390.0,,,6486377.5,False,Multi-usages,16,0.4058617846888592,0.5941382153111407,1,2
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56089,-122.33474,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,104786.0,,,,,1028376.875,False,Mono-usage,47,0.0,1.0,0,1
2016,NonResidential,Other,2,GREATER DUWAMISH,47.55787,-122.335,1.0,1,53040,41600,11440,Other,51427.0,,,,,1770027.5,False,Mono-usage,16,0.7843137254901961,0.21568627450980393,0,1
2016,NonResidential,Other,2,GREATER DUWAMISH,47.55741,-122.33163,0.0,1,110689,0,110689,Other,110689.0,,,,,2339814.25,False,Mono-usage,43,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.5563,-122.33186,1.0,1,53620,0,53620,Office,53620.0,,,,,2058955.25,False,Mono-usage,68,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55623,-122.33316,1.0,1,50008,0,50008,Office,50008.0,,,,,3202213.0,False,Mono-usage,78,0.0,1.0,0,1
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,1.0,4,291176,100176,191000,Office,194674.0,Parking,111198.0,,,6657348.5,False,Multi-usages,7,0.34403934390196994,0.65596065609803,1,2
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56549,-122.33221,1.0,1,50832,0,50832,Non-Refrigerated Warehouse,43920.0,Office,6912.0,,,2551022.25,False,Multi-usages,59,0.0,1.0,1,2
2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56158,-122.32754,1.0,1,76354,0,76354,Refrigerated Warehouse,76486.0,,,,,2843033.5,False,Mono-usage,45,0.0,1.0,0,1
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56558,-122.32889,1.0,1,98480,0,98480,Non-Refrigerated Warehouse,98480.0,,,,,2831565.5,False,Mono-usage,60,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,4,LAKE UNION,47.66113,-122.33572,1.0,2,53002,0,53002,Retail Store,31602.0,Parking,27427.0,Multifamily Housing,18130.0,3441643.25,False,Multi-usages,112,0.0,1.0,1,4
2016,NonResidential,Mixed Use Property,4,LAKE UNION,47.63465,-122.32592,1.0,3,175918,51218,124700,Office,66737.0,Parking,58218.0,Laboratory,30230.0,22530168.0,False,Multi-usages,8,0.29114701167589446,0.7088529883241056,1,3
2016,NonResidential,Other,3,LAKE UNION,47.63108,-122.32746,1.0,3,169785,63782,106003,Other,106003.0,Parking,63782.0,,,19155416.0,False,Multi-usages,96,0.37566333892864506,0.624336661071355,1,2
2016,NonResidential,Large Office,7,LAKE UNION,47.63,-122.3396,1.0,11,124721,0,124721,Office,107594.0,Restaurant,15600.0,Parking,12000.0,13898181.0,False,Multi-usages,45,0.0,1.0,1,4
2016,NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,47.63376,-122.33968,1.0,7,94002,0,94002,Office,93905.0,Parking,31348.0,,,5662234.0,False,Multi-usages,46,0.0,1.0,1,2
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55515,-122.3275,1.0,1,93020,0,93020,Non-Refrigerated Warehouse,93020.0,,,,,1252323.875,False,Mono-usage,42,0.0,1.0,0,1
2016,NonResidential,Other,7,DOWNTOWN,47.6153,-122.35014,1.0,1,23000,0,23000,Other,20310.0,Office,2689.600098,,,711118.375,False,Multi-usages,70,0.0,1.0,1,2
2016,NonResidential,Supermarket / Grocery Store,2,SOUTHEAST,47.52095,-122.26825,1.0,1,61053,0,61053,Supermarket/Grocery Store,54434.0,Parking,0.0,,,13133225.0,False,Multi-usages,14,0.0,1.0,1,2
2016,NonResidential,Large Office,2,DOWNTOWN,47.59878,-122.33458,5.0,7,154159,0,154159,Office,193154.0,,,,,11195917.0,False,Mono-usage,103,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59895,-122.33379,1.0,5,78920,0,78920,Office,78564.0,,,,,2830674.75,False,Mono-usage,112,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59855,-122.33327,1.0,7,99440,0,99440,Office,65088.0,Retail Store,23857.0,,,6606832.5,False,Multi-usages,110,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59856,-122.33379,1.0,6,73260,0,73260,Office,63871.0,,,,,2853189.5,False,Mono-usage,109,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59979,-122.3338,1.0,4,69817,0,69817,Office,34647.0,Retail Store,26039.0,,,2178074.5,False,Multi-usages,116,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60035,-122.33379,1.0,4,84750,0,84750,Office,41609.0,Enclosed Mall,28734.0,,,2094724.625,False,Multi-usages,116,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60146,-122.33248,1.0,6,75496,13320,62176,Office,45799.0,Retail Store,9739.0,Restaurant,4689.0,3570161.75,False,Multi-usages,116,0.17643318851329873,0.8235668114867013,1,3
2016,NonResidential,Large Office,7,DOWNTOWN,47.59962,-122.33247,1.0,4,164380,0,164380,Office,123607.0,Retail Store,20795.0,,,7655751.0,False,Multi-usages,116,0.0,1.0,1,2
2016,NonResidential,Large Office,2,DOWNTOWN,47.59858,-122.33198,1.0,7,160580,0,160580,Office,160580.0,,,,,4336187.5,False,Mono-usage,109,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60159,-122.32915,1.0,6,73470,0,73470,Office,47145.0,Non-Refrigerated Warehouse,9477.0,Retail Store,9477.0,3212269.0,True,Multi-usages,107,0.0,1.0,1,3
2016,Nonresidential COS,Other,2,DOWNTOWN,47.59871,-122.3299,1.0,3,67755,0,67755,Other,33647.0,Office,19705.0,Other - Entertainment/Public Assembly,11988.0,1904480.0,False,Multi-usages,110,0.0,1.0,1,4
2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.59334,-122.32905,1.0,3,56700,0,56700,Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,2371575.0,False,Multi-usages,106,0.0,1.0,1,3
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.59366,-122.32666,1.0,1,82852,0,82852,Non-Refrigerated Warehouse,58472.0,Retail Store,23282.0,,,2153603.5,False,Multi-usages,94,0.0,1.0,1,2
2016,NonResidential,Other,2,GREATER DUWAMISH,47.57941,-122.33131,1.0,2,76442,0,76442,Other,50500.0,Distribution Center,18000.0,Office,7604.0,3978277.0,False,Multi-usages,63,0.0,1.0,1,3
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.57658,-122.33054,1.0,2,92792,0,92792,Distribution Center,85343.0,Office,13435.0,,,3155496.0,False,Multi-usages,54,0.0,1.0,1,2
2016,NonResidential,Other,2,GREATER DUWAMISH,47.58444,-122.33282,2.0,2,125519,0,125519,Manufacturing/Industrial Plant,142901.0,,,,,2244317.0,False,Mono-usage,75,0.0,1.0,0,1
2016,NonResidential,Large Office,2,GREATER DUWAMISH,47.58361,-122.33369,1.0,4,129000,25800,103200,Office,104869.0,,,,,4374646.0,False,Mono-usage,116,0.2,0.8,0,1
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.58781,-122.33264,1.0,1,78814,0,78814,Non-Refrigerated Warehouse,78814.0,,,,,861972.875,False,Mono-usage,62,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59486,-122.33368,1.0,4,58970,0,58970,Office,39870.0,Non-Refrigerated Warehouse,11600.0,Multifamily Housing,7000.0,1776411.75,False,Multi-usages,112,0.0,1.0,1,4
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.59403,-122.33367,1.0,6,75600,10800,64800,Distribution Center,51040.0,Office,10500.0,Parking,6000.0,2688675.75,False,Multi-usages,106,0.14285714285714285,0.8571428571428571,1,3
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.59363,-122.33371,1.0,4,56270,0,56270,Distribution Center,39884.0,Non-Refrigerated Warehouse,9270.0,Office,4116.0,1056782.125,False,Multi-usages,109,0.0,1.0,1,4
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59701,-122.33378,1.0,4,66842,0,66842,Office,43122.0,Retail Store,10514.0,,,5608600.5,False,Multi-usages,112,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59639,-122.33368,1.0,6,75288,10800,64488,Office,65508.0,Parking,10918.0,,,2891605.0,False,Multi-usages,107,0.14344915524386356,0.8565508447561364,1,2
2016,NonResidential,Large Office,2,DOWNTOWN,47.59806,-122.33475,1.0,7,184322,0,184322,Office,183916.0,Data Center,406.0,,,9722890.0,False,Multi-usages,112,0.0,1.0,1,2
2016,NonResidential,Large Office,2,DOWNTOWN,47.59767,-122.33467,1.0,7,287853,0,287853,Office,273812.0,Retail Store,12102.0,,,25567108.0,False,Multi-usages,7,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59202,-122.33486,1.0,2,64512,0,64512,Office,63000.0,,,,,5968153.5,False,Mono-usage,102,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58924,-122.33566,1.0,6,286000,111774,174226,Parking,111774.0,Office,108747.0,Other,49271.0,63835192.0,False,Multi-usages,7,0.39081818181818184,0.6091818181818182,1,5
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.58365,-122.33467,1.0,7,144050,0,144050,Non-Refrigerated Warehouse,144050.0,,,,,3929371.0,False,Mono-usage,90,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58252,-122.33465,1.0,3,60592,0,60592,Office,60384.0,,,,,5049446.5,False,Mono-usage,86,0.0,1.0,0,1
2016,NonResidential,Large Office,2,GREATER DUWAMISH,47.58181,-122.33534,0.0,6,1380959,0,1380959,Office,1000730.0,Retail Store,281296.0,Non-Refrigerated Warehouse,220303.0,74130576.0,False,Multi-usages,104,0.0,1.0,1,3
2016,NonResidential,Retail Store,2,GREATER DUWAMISH,47.57842,-122.33558,1.0,1,107930,0,107930,Retail Store,107704.0,,,,,7221482.5,False,Mono-usage,23,0.0,1.0,0,1
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.57096,-122.3355,1.0,1,99084,0,99084,Non-Refrigerated Warehouse,99084.0,,,,,1618110.375,False,Mono-usage,90,0.0,1.0,0,1
2016,NonResidential,Distribution Center,1,Delridge,47.56676,-122.35247,1.0,1,72719,0,72719,Distribution Center,72719.0,,,,,2581741.75,False,Mono-usage,63,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,3,EAST,47.59534849,-122.327269,0.0,4,76624,0,76624,Office,76624.0,,,,,2773647.5,False,Mono-usage,86,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.66158,-122.31625,1.0,6,91706,36583,55123,Office,53281.0,Parking,34701.0,Other,3724.0,8570571.0,False,Multi-usages,15,0.39891610145464856,0.6010838985453515,1,3
2016,NonResidential,Medical Office,7,LAKE UNION,47.62395,-122.33392,1.0,5,129093,39902,89191,Medical Office,89131.0,Parking,37652.0,Other,5615.0,19248732.0,False,Multi-usages,8,0.3090949935317949,0.6909050064682051,1,3
2016,NonResidential,Large Office,1,DELRIDGE,47.56787,-122.36419,1.0,5,138106,16221,121885,Office,119083.0,Parking,16221.0,,,8381834.5,False,Multi-usages,25,0.11745326053900627,0.8825467394609937,1,2
2016,NonResidential,Retail Store,2,GREATER DUWAMISH,47.56664,-122.32346,1.0,1,56572,0,56572,Retail Store,56576.0,,,,,2409429.0,False,Mono-usage,43,0.0,1.0,0,1
2016,NonResidential,Medical Office,3,EAST,47.60979,-122.32298,1.0,0,225982,0,225982,Medical Office,200184.0,,,,,20560622.0,False,Mono-usage,12,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61783,-122.33729,0.0,0,516407,0,516407,Parking,385196.0,Multifamily Housing,340236.0,Hotel,67627.0,39403320.0,False,Multi-usages,10,0.0,1.0,1,7
2016,NonResidential,Large Office,2,DOWNTOWN,47.59794,-122.32767,1.0,11,312512,0,312512,Office,303312.0,Data Center,4738.0,Restaurant,4462.0,25747022.0,False,Multi-usages,16,0.0,1.0,1,3
2016,NonResidential,Large Office,7,DOWNTOWN,47.6074,-122.33777,1.0,42,1592914,0,1592914,Office,914832.0,Parking,348788.0,Financial Office,303910.0,56498868.0,False,Multi-usages,11,0.0,1.0,1,5
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61077,-122.3361,1.0,6,97720,0,97720,Office,51881.0,Data Center,11999.0,Retail Store,9713.0,2478025.25,False,Multi-usages,90,0.0,1.0,1,3
2016,NonResidential,Medical Office,3,EAST,47.61002,-122.32222,1.0,10,422503,206580,215923,Medical Office,197408.0,,,,,17254810.0,False,Mono-usage,31,0.48894327377557084,0.5110567262244292,0,1
2016,NonResidential,Medical Office,3,CENTRAL,47.60649,-122.31121,1.0,7,94500,0,94500,Medical Office,113739.0,,,,,5792926.0,False,Mono-usage,29,0.0,1.0,0,1
2016,NonResidential,Retail Store,1,DELRIDGE,47.53655,-122.36377,0.0,1,94713,0,94713,Retail Store,109758.0,,,,,5417598.0,False,Mono-usage,11,0.0,1.0,0,1
2016,NonResidential,Medical Office,7,EAST,47.60707,-122.3288,1.0,9,302902,101342,201560,Medical Office,201365.0,Parking,86270.0,,,14751117.0,False,Multi-usages,8,0.33457025704683363,0.6654297429531664,1,2
2016,NonResidential,Medical Office,3,EAST,47.60883,-122.32494,1.0,19,319911,156407,163504,Medical Office,170727.0,Parking,69171.0,,,15067340.0,False,Multi-usages,43,0.48890785249647556,0.5110921475035244,1,2
2016,NonResidential,Large Office,7,DOWNTOWN,47.60353,-122.33558,1.0,6,205521,0,205521,Office,114919.0,Retail Store,28643.0,,,8138616.5,False,Multi-usages,116,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60197,-122.33437,1.0,6,56700,0,56700,Office,46000.0,Retail Store,10500.0,,,3065954.5,False,Multi-usages,116,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59554,-122.32471,1.0,4,72000,0,72000,Office,72000.0,,,,,2729167.75,False,Mono-usage,91,0.0,1.0,0,1
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63347,-122.34078,1.0,4,191146,94892,96254,Office,103000.0,Parking,80000.0,,,5101504.5,False,Multi-usages,16,0.49643727831082,0.50356272168918,1,2
2016,NonResidential,Other,1,DELRIDGE,47.56797,-122.36711,1.0,3,68763,11527,57236,Other - Recreation,50000.0,Parking,11527.0,Swimming Pool,0.0,9029489.0,False,Multi-usages,15,0.1676337565260387,0.8323662434739613,1,3
2016,NonResidential,Other,2,SOUTHEAST,47.56961,-122.28881,3.0,1,102133,0,102133,Strip Mall,107427.0,Parking,0.0,,,20725996.0,False,Multi-usages,22,0.0,1.0,1,2
2016,NonResidential,Large Office,7,DOWNTOWN,47.61567,-122.33503,1.0,14,362046,0,362046,Office,232443.0,Parking,97874.0,Other,3534.0,15725581.0,False,Multi-usages,8,0.0,1.0,1,3
2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,3.0,2,81336,0,81336,Lifestyle Center,81385.0,,,,,13085297.0,False,Mono-usage,22,0.0,1.0,0,1
2016,NonResidential,Large Office,7,DOWNTOWN,47.6115,-122.33278,1.0,23,538933,0,538933,Office,366554.0,Parking,122821.0,,,16020642.0,False,Multi-usages,15,0.0,1.0,1,2
2016,NonResidential,Other,7,DOWNTOWN,47.61234,-122.34897,1.0,6,275982,197130,78852,Parking,197040.0,Office,78852.0,,,5233553.5,False,Multi-usages,33,0.7142857142857143,0.2857142857142857,1,2
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,1.0,5,98668,0,98668,Office,98668.0,,,,,4391348.0,False,Mono-usage,34,0.0,1.0,0,1
2016,NonResidential,Large Office,2,GREATER DUWAMISH,47.57639,-122.32072,1.0,1,158931,28381,130550,Office,80157.0,Multifamily Housing,34302.0,Parking,26937.0,8751704.0,False,Multi-usages,9,0.17857434987510304,0.821425650124897,1,4
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1.0,1,105100,0,105100,Office,105100.0,,,,,22078064.0,False,Mono-usage,38,0.0,1.0,0,1
2016,NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,1.0,1,57176,0,57176,Supermarket/Grocery Store,39500.0,Retail Store,15000.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",5500.0,12525174.0,False,Multi-usages,8,0.0,1.0,1,5
2016,NonResidential,Retail Store,7,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,1.0,1,50660,0,50660,Retail Store,50660.0,,,,,2661488.0,False,Mono-usage,38,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1.0,2,61929,0,61929,Office,39879.0,,,,,2203026.5,False,Mono-usage,79,0.0,1.0,0,1
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,1.0,4,165111,55000,110111,Office,104667.0,Parking,55000.0,Data Center,5444.0,25478086.0,False,Multi-usages,16,0.33310924166167005,0.66689075833833,1,3
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62235,-122.36378,1.0,4,129551,42500,87051,Office,82273.0,Parking,42500.0,Data Center,4778.0,27137190.0,False,Multi-usages,16,0.3280561323339843,0.6719438676660157,1,3
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61588,-122.34965,1.0,3,20565,0,20565,Office,20565.0,,,,,802312.5,False,Mono-usage,91,0.0,1.0,0,1
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,1.0,5,159937,55971,103966,Office,106449.0,Parking,50258.0,,,7857972.5,False,Multi-usages,16,0.3499565453897472,0.6500434546102528,1,2
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,1.0,5,183964,46763,137201,Office,133451.0,Parking,46763.0,Data Center,3750.0,14856199.0,False,Multi-usages,8,0.2541964732230219,0.7458035267769781,1,3
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1.0,5,208210,78848,129362,Office,109978.0,Parking,78848.0,,,5514308.5,False,Multi-usages,30,0.3786945871956198,0.6213054128043802,1,2
2016,NonResidential,Large Office,7,DOWNTOWN,47.61813,-122.35833,1.0,7,277486,80283,197203,Office,178625.0,Parking,87624.0,Other,14653.0,12729858.0,False,Multi-usages,30,0.28932270456887915,0.7106772954311209,1,3
2016,NonResidential,Large Office,7,DOWNTOWN,47.614,-122.35375,1.0,3,187130,0,187130,Office,171783.0,Non-Refrigerated Warehouse,9581.0,Other - Recreation,4413.0,10053489.0,False,Multi-usages,23,0.0,1.0,1,6
