datayear,buildingtype,primarypropertytype,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding(s),listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyusetype,secondlargestpropertyusetypegfa,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteenergyuse(kbtu),defaultdata,totalghgemissions,ghgemissionsintensity,usage_type,BuildingAge,ParkingRatio,BuildingRatio,IsMultiUse,NumberPropertyUses
2016,Multifamily HR (10+),High-Rise Multifamily,7,DOWNTOWN,47.61296,-122.33926,2010,1.0,31,480789,0,480789,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,581843.0,Parking,205632.0,Retail Store,11682.0,86.0,19897354.0,False,509.36,1.06,Multi-usages,6,0.0,1.0,1,3
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,NORTHWEST,47.69086,-122.35094,2000,1.0,4,35837,0,35837,"Multifamily Housing, Office",Multifamily Housing,28356.0,Office,6022.0,,,61.0,1073328.625,False,7.48,0.21,Multi-usages,16,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.72581,-122.35617,1968,1.0,3,41567,0,41567,Multifamily Housing,Multifamily Housing,40924.0,,,,,84.0,974305.625,False,6.79,0.16,Mono-usage,48,0.0,1.0,0,1
2016,NonResidential,Senior Care Community,5,NORTHWEST,47.72618,-122.35642,1954,1.0,2,51298,0,51298,Senior Care Community,Senior Care Community,51298.0,,,,,85.0,5655578.0,False,203.73,3.97,Mono-usage,62,0.0,1.0,0,1
2016,Multifamily HR (10+),High-Rise Multifamily,5,NORTHWEST,47.72101,-122.35725,1990,1.0,10,284970,0,284970,Multifamily Housing,Multifamily Housing,256413.0,,,,,77.0,11828824.0,False,474.86,1.67,Mono-usage,26,0.0,1.0,0,1
2016,NonResidential,Worship Facility,5,NORTHWEST,47.72558,-122.3578,1962,1.0,1,22047,0,22047,"Parking, Worship Facility",Worship Facility,22898.0,Parking,0.0,,,100.0,265774.9063,False,1.85,0.08,Multi-usages,54,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.72687,-122.35607,1967,1.0,3,116143,0,116143,Multifamily Housing,Multifamily Housing,113346.0,,,,,77.0,3024478.5,False,21.08,0.18,Mono-usage,49,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.72762,-122.35611,1976,1.0,3,44656,0,44656,Multifamily Housing,Multifamily Housing,44656.0,,,,,68.0,1091162.75,False,7.61,0.17,Mono-usage,40,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,5,NORTHWEST,47.72526,-122.35608,1968,1.0,3,26159,0,26159,Multifamily Housing,Multifamily Housing,25950.0,,,,,76.0,677536.3125,False,4.72,0.18,Mono-usage,48,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.5213,-122.32182,1979,1.0,1,31600,0,31600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31600.0,,,,,3.0,3363535.5,False,103.28,3.27,Mono-usage,37,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.52024,-122.32137,2007,1.0,1,35289,0,35289,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35289.0,,,,,63.0,876425.0,False,23.9,0.68,Mono-usage,9,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.51899,-122.321,1981,1.0,1,28920,0,28920,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,,,50.0,1750419.0,False,80.09,2.77,Mono-usage,35,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.5193,-122.3213,1978,1.0,1,22176,0,22176,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22176.0,,,,,60.0,736428.625,False,32.77,1.48,Mono-usage,38,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.51968,-122.3212,1978,1.0,1,31300,0,31300,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31300.0,,,,,89.0,362874.0,True,9.08,0.29,Mono-usage,38,0.0,1.0,0,1
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,47.51918,-122.31957,1979,1.0,1,22000,0,22000,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,22000.0,Parking,0.0,,,14.0,700627.625,True,4.88,0.22,Multi-usages,37,0.0,1.0,1,2
2016,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.70079,-122.32714,1974,1.0,3,39927,0,39927,"Office, Parking",Office,39541.0,Parking,0.0,,,38.0,3568419.5,False,24.88,0.62,Multi-usages,42,0.0,1.0,1,2
2016,NonResidential,Other,5,NORTH,47.69883,-122.32479,1979,1.0,1,30610,0,30610,"Office, Other - Recreation",Other - Recreation,23320.0,Office,7290.0,,,,4294550.0,False,135.81,4.44,Multi-usages,37,0.0,1.0,1,2
2016,NonResidential,Medical Office,5,NORTH,47.70007,-122.32533,1980,1.0,2,26930,6350,20580,Medical Office,Medical Office,26930.0,,,,,64.0,1002995.0,False,6.99,0.26,Mono-usage,36,0.2357965094689937,0.7642034905310063,0,1
2016,NonResidential,Medical Office,5,NORTH,47.70087,-122.32379,1968,1.0,2,38745,0,38745,"Medical Office, Parking",Medical Office,65069.0,Parking,0.0,,,76.0,2890379.0,False,49.62,1.28,Multi-usages,48,0.0,1.0,1,2
2016,NonResidential,Self-Storage Facility,4,NORTHEAST,47.66353,-122.29505,1959,1.0,2,20296,0,20296,Self-Storage Facility,Self-Storage Facility,20296.0,,,,,,855665.125,False,5.97,0.29,Mono-usage,57,0.0,1.0,0,1
2016,NonResidential,Mixed Use Property,4,NORTHEAST,47.66246,-122.29342,1945,1.0,2,22135,0,22135,"Medical Office, Non-Refrigerated Warehouse, Office, Retail Store",Medical Office,10388.0,Office,8116.0,Retail Store,3200.0,,1261634.5,False,27.41,1.24,Multi-usages,71,0.0,1.0,1,4
2016,NonResidential,Medical Office,4,NORTHEAST,47.66183,-122.29264,1967,1.0,3,38378,0,38378,"Medical Office, Parking",Medical Office,35066.0,Parking,3312.0,,,86.0,1645605.125,False,53.73,1.4,Multi-usages,49,0.0,1.0,1,2
2016,NonResidential,Warehouse,4,NORTHEAST,47.66294,-122.29521,1980,1.0,2,33576,0,33576,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33576.0,,,,,64.0,1275231.75,False,49.73,1.48,Mono-usage,36,0.0,1.0,0,1
2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.66205,-122.29545,1975,1.0,1,33005,0,33005,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,34982.0,Parking,0.0,,,21.0,10642754.0,False,225.67,6.84,Multi-usages,41,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,NORTHWEST,47.67888,-122.35563,2007,1.0,4,67910,0,67910,Multifamily Housing,Multifamily Housing,67910.0,,,,,41.0,1906597.0,False,26.46,0.39,Mono-usage,9,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62753,-122.348,1965,1.0,3,22208,0,22208,Multifamily Housing,Multifamily Housing,22208.0,,,,,46.0,570799.8125,False,3.98,0.18,Mono-usage,51,0.0,1.0,0,1
2016,Multifamily HR (10+),High-Rise Multifamily,7,DOWNTOWN,47.61631,-122.35209,2000,1.0,12,264239,29236,235003,"Food Sales, Multifamily Housing, Parking",Multifamily Housing,200837.0,Parking,29236.0,Food Sales,3582.0,33.0,11258880.0,False,285.62,1.08,Multi-usages,16,0.1106422594696468,0.8893577405303532,1,3
2016,Multifamily HR (10+),High-Rise Multifamily,3,EAST,47.61105,-122.32263,1982,1.0,33,231352,0,231352,Multifamily Housing,Multifamily Housing,231352.0,,,,,11.0,13631685.0,False,372.55,1.61,Mono-usage,34,0.0,1.0,0,1
2016,NonResidential,Other,3,EAST,47.61074,-122.32259,1981,1.0,1,20971,0,20971,"Bank Branch, Medical Office, Parking, Retail Store",Parking,23483.0,Retail Store,10360.0,Medical Office,8509.0,,729397.1875,False,5.08,0.24,Multi-usages,35,0.0,1.0,1,4
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,DOWNTOWN,47.61019,-122.33859,1913,1.0,8,43884,0,43884,"Multifamily Housing, Office",Multifamily Housing,31320.0,Office,17925.0,,,93.0,1568382.25,False,43.52,0.99,Multi-usages,103,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.36437,2000,1.0,5,45715,0,45715,Multifamily Housing,,,,,,,72.0,1289661.25,False,8.99,0.2,Mono-usage,16,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mixed Use Property,5,NORTH,47.70833,-122.32256,2008,1.0,5,614114,124061,490053,"Multifamily Housing, Parking, Retail Store",Parking,124061.0,Multifamily Housing,116794.0,Retail Store,54555.0,,10992344.0,False,173.23,0.28,Multi-usages,8,0.2020162380274672,0.7979837619725327,1,3
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,GREATER DUWAMISH,47.55044,-122.28815,2005,1.0,4,32038,0,32038,Multifamily Housing,Multifamily Housing,32038.0,,,,,52.0,1162226.375,False,17.3,0.54,Mono-usage,11,0.0,1.0,0,1
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63981,-122.39907,1927,1.0,3,23910,0,23910,"Office, Retail Store",Office,20000.0,Retail Store,3910.0,,,,873577.3125,False,15.11,0.63,Multi-usages,89,0.0,1.0,1,2
2016,Multifamily HR (10+),High-Rise Multifamily,7,EAST,47.6122,-122.32976,1957,1.0,16,151680,0,151680,"Multifamily Housing, Parking",Multifamily Housing,151680.0,Parking,18530.0,,,40.0,10213132.0,False,423.51,2.79,Multi-usages,59,0.0,1.0,1,2
2016,NonResidential,Worship Facility,6,BALLARD,47.67477,-122.38241,1910,1.0,2,21765,0,21765,Worship Facility,Worship Facility,21765.0,,,,,80.0,431390.4063,False,17.38,0.8,Mono-usage,106,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67144,-122.3868,1977,1.0,3,24032,0,24032,Multifamily Housing,Multifamily Housing,24032.0,,,,,,566878.3125,False,3.95,0.16,Mono-usage,39,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67115,-122.38506,1985,1.0,4,27553,0,27553,Multifamily Housing,Multifamily Housing,27553.0,,,,,56.0,780294.875,False,5.44,0.2,Mono-usage,31,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62666,-122.34265,2014,1.0,6,305537,0,305537,"Multifamily Housing, Parking",Multifamily Housing,240477.0,Parking,69979.0,,,96.0,9360612.0,False,281.47,0.92,Multi-usages,2,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.6276,-122.3421,2005,1.0,6,373664,113092,260572,Multifamily Housing,Multifamily Housing,180788.0,,,,,94.0,7450969.0,False,300.11,0.8,Mono-usage,11,0.3026569324312751,0.6973430675687249,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,CENTRAL,47.60941,-122.31636,2000,1.0,4,209575,59804,149771,"Multifamily Housing, Other, Parking",Multifamily Housing,141603.0,Parking,59804.0,Other,8168.0,29.0,5950438.5,False,52.04,0.25,Multi-usages,16,0.285358463557199,0.7146415364428009,1,3
2016,Campus,University,3,EAST,47.61065,-122.31711,1939,1.0,2,2200000,0,2200000,"College/University, Parking",College/University,1719643.0,Parking,318960.0,,,,114648520.0,False,3243.48,1.47,Multi-usages,77,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,CENTRAL,47.61269,-122.31524,1909,1.0,3,24316,0,24316,"Multifamily Housing, Parking",Multifamily Housing,20316.0,Parking,0.0,,,45.0,1241355.375,False,34.0,1.4,Multi-usages,107,0.0,1.0,1,2
2016,NonResidential,Worship Facility,3,CENTRAL,47.6101,-122.30838,1901,1.0,2,26560,0,26560,Worship Facility,Worship Facility,26560.0,,,,,1.0,1751483.875,False,64.88,2.44,Mono-usage,115,0.0,1.0,0,1
2016,NonResidential,Warehouse,4,LAKE UNION,47.65022,-122.34174,1957,1.0,2,20140,0,20140,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,20140.0,,,,,49.0,116486.6016,False,0.81,0.04,Mono-usage,59,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.62517,-122.31919,1930,1.0,3,38500,0,38500,"Multifamily Housing, Parking",Multifamily Housing,31659.0,Parking,6841.0,,,88.0,1422406.25,False,61.19,1.59,Multi-usages,86,0.0,1.0,1,2
2016,Multifamily HR (10+),High-Rise Multifamily,3,EAST,47.61023,-122.32484,1930,1.0,14,90000,0,90000,"Multifamily Housing, Parking",Multifamily Housing,90000.0,Parking,6000.0,,,87.0,4369513.5,False,186.65,2.07,Multi-usages,86,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63203,-122.35702,1996,1.0,4,46184,0,46184,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,30430.0,Parking,10565.0,Retail Store,5189.0,39.0,1773864.5,False,12.37,0.27,Multi-usages,20,0.0,1.0,1,3
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63017,-122.34677,1967,1.0,5,20598,0,20598,Multifamily Housing,Multifamily Housing,20598.0,,,,,71.0,629306.8125,False,4.39,0.21,Mono-usage,49,0.0,1.0,0,1
2016,Multifamily HR (10+),High-Rise Multifamily,7,DOWNTOWN,47.61754,-122.35225,2008,1.0,13,224105,0,224105,"Financial Office, Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,196689.0,Parking,23100.0,Financial Office,2247.0,,7945081.0,False,175.27,0.78,Multi-usages,8,0.0,1.0,1,4
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,GREATER DUWAMISH,47.56234,-122.29469,2004,1.0,4,80155,0,80155,Multifamily Housing,Multifamily Housing,77823.0,,,,,91.0,1882845.75,False,44.61,0.56,Mono-usage,12,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,EAST,47.61631,-122.31165,1929,1.0,4,58608,6030,52578,"Multifamily Housing, Parking",Multifamily Housing,58601.0,Parking,1000.0,,,72.0,4220038.0,False,192.63,3.29,Multi-usages,87,0.1028869778869778,0.8971130221130221,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,3,EAST,47.6206,-122.32368,1994,1.0,6,32989,0,32989,Multifamily Housing,Multifamily Housing,48560.0,,,,,94.0,1245197.5,False,27.27,0.83,Mono-usage,22,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,SOUTHEAST,47.54262,-122.27324,1967,1.0,3,25174,0,25174,Multifamily Housing,Multifamily Housing,25174.0,,,,,22.0,878509.5,False,6.12,0.24,Mono-usage,49,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,SOUTHEAST,47.54303,-122.27418,1983,1.0,4,52228,0,52228,Multifamily Housing,Multifamily Housing,52228.0,,,,,43.0,1698074.625,False,11.84,0.23,Mono-usage,33,0.0,1.0,0,1
2016,NonResidential,Retail Store,2,GREATER DUWAMISH,47.53846,-122.28305,1992,1.0,2,38845,0,38845,"Parking, Retail Store",Retail Store,38845.0,Parking,6000.0,,,82.0,6917280.0,False,215.56,5.55,Multi-usages,24,0.0,1.0,1,2
2016,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.53747,-122.28308,1953,1.0,1,26092,0,26092,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,25946.0,Parking,0.0,,,40.0,7619445.0,False,173.75,6.66,Multi-usages,63,0.0,1.0,1,2
2016,SPS-District K-12,K-12 School,5,NORTH,47.70743,-122.28463,1955,1.0,1,38582,0,38582,K-12 School,K-12 School,40374.0,,,,,85.0,1848878.5,True,64.54,1.67,Mono-usage,61,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,GREATER DUWAMISH,47.56294,-122.29524,2006,1.0,4,51405,756,50649,"Multifamily Housing, Parking",Multifamily Housing,50649.0,Parking,756.0,,,55.0,1993273.0,False,57.03,1.11,Multi-usages,10,0.0147067405894368,0.9852932594105632,1,2
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55045,-122.32749,1967,1.0,1,25500,0,25500,Office,Office,25500.0,,,,,98.0,1213869.75,False,55.3,2.17,Mono-usage,49,0.0,1.0,0,1
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,47.5478,-122.32307,1961,1.0,1,41895,0,41895,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,37524.0,Office,2596.0,,,,1242311.5,False,25.09,0.6,Multi-usages,55,0.0,1.0,1,2
2016,NonResidential,Retail Store,2,GREATER DUWAMISH,47.54912,-122.32184,1958,1.0,2,56193,0,56193,Retail Store,Retail Store,56193.0,,,,,,2497942.75,False,46.9,0.83,Mono-usage,58,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,DOWNTOWN,47.61066,-122.33815,2002,1.0,6,66459,0,66459,"Multifamily Housing, Retail Store",Multifamily Housing,48409.0,Retail Store,9568.0,,,41.0,3040924.25,False,50.0,0.75,Multi-usages,14,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67504,-122.37529,1986,1.0,4,44957,0,44957,"Multifamily Housing, Parking",Multifamily Housing,30044.0,Parking,6000.0,,,71.0,926261.1875,False,6.46,0.14,Multi-usages,30,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67284,-122.37513,1991,1.0,4,42401,0,42401,"Multifamily Housing, Parking",Multifamily Housing,32753.0,Parking,9648.0,,,90.0,1050982.0,False,7.33,0.17,Multi-usages,25,0.0,1.0,1,2
2016,NonResidential,K-12 School,6,BALLARD,47.6712,-122.37568,1922,1.0,3,35448,0,35448,K-12 School,K-12 School,35448.0,,,,,97.0,1379932.5,False,60.34,1.7,Mono-usage,94,0.0,1.0,0,1
2016,NonResidential,Supermarket / Grocery Store,6,BALLARD,47.66986,-122.37418,1966,1.0,1,29214,0,29214,Supermarket/Grocery Store,Supermarket/Grocery Store,29214.0,,,,,8.0,9336239.0,False,208.53,7.14,Mono-usage,50,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.66839,-122.37155,1980,1.0,3,31792,0,31792,"Multifamily Housing, Parking",Multifamily Housing,21176.0,Parking,10616.0,,,67.0,696605.0,False,4.86,0.15,Multi-usages,36,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.6681,-122.3716,1996,1.0,4,30854,0,30854,"Multifamily Housing, Office",Multifamily Housing,25288.0,Office,5566.0,,,14.0,1014405.375,False,7.07,0.23,Multi-usages,20,0.0,1.0,1,2
2016,NonResidential,Supermarket / Grocery Store,6,BALLARD,47.66828,-122.37428,2000,1.0,1,89103,43035,46068,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,47034.0,Parking,0.0,,,34.0,14029480.0,False,384.85,4.32,Multi-usages,16,0.4829803710312784,0.5170196289687216,1,2
2016,NonResidential,Other,6,BALLARD,47.66621,-122.37502,1961,1.0,1,32000,0,32000,"Office, Other - Recreation",Other - Recreation,29880.0,Office,4700.0,,,,1331122.125,False,45.38,1.42,Multi-usages,55,0.0,1.0,1,2
2016,NonResidential,Mixed Use Property,6,BALLARD,47.66389,-122.37307,1910,1.0,2,31140,0,31140,"Non-Refrigerated Warehouse, Other, Retail Store",Other,14840.0,Retail Store,9400.0,Non-Refrigerated Warehouse,6900.0,,935580.3125,False,38.86,1.25,Multi-usages,106,0.0,1.0,1,3
2016,NonResidential,Warehouse,6,BALLARD,47.6644,-122.37246,1975,1.0,3,41478,0,41478,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,31932.0,Office,9546.0,,,3.0,3035962.25,False,78.22,1.89,Multi-usages,41,0.0,1.0,1,2
2016,NonResidential,Warehouse,6,BALLARD,47.66411,-122.37185,1980,1.0,1,39840,0,39840,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,39840.0,,,,,2.0,752104.0,False,5.24,0.13,Mono-usage,36,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67151,-122.38454,1928,1.0,4,24828,0,24828,Multifamily Housing,Multifamily Housing,24828.0,,,,,28.0,2159932.0,False,102.73,4.14,Mono-usage,88,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67117,-122.38422,1987,1.0,4,43380,0,43380,Multifamily Housing,Multifamily Housing,27860.0,,,,,69.0,792734.8125,False,5.53,0.13,Mono-usage,29,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67136,-122.37982,1984,1.0,4,36248,0,36248,Multifamily Housing,Multifamily Housing,36248.0,,,,,67.0,982332.8125,False,6.85,0.19,Mono-usage,32,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,BALLARD,47.67042,-122.37749,1985,1.0,4,26347,0,26347,Multifamily Housing,Multifamily Housing,26347.0,,,,,30.0,907758.5,False,6.33,0.24,Mono-usage,31,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.67043,-122.37975,1989,1.0,5,53041,0,53041,Multifamily Housing,Multifamily Housing,53041.0,,,,,83.0,2274920.5,False,71.87,1.35,Mono-usage,27,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.67055,-122.38672,2009,1.0,8,447755,121280,326475,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,282899.0,Parking,121280.0,Supermarket/Grocery Store,43576.0,67.0,18011944.0,False,279.21,0.62,Multi-usages,7,0.2708624135967214,0.7291375864032785,1,3
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.66967,-122.38966,1969,1.0,7,52926,0,52926,Multifamily Housing,Multifamily Housing,52926.0,,,,,17.0,2979413.5,False,43.6,0.82,Mono-usage,47,0.0,1.0,0,1
2016,Nonresidential COS,Other,6,BALLARD,47.66984,-122.3842,2004,1.0,1,30576,15576,15000,"Library, Other - Services",Library,15000.0,Other - Services,3100.0,,,,1533245.75,False,38.52,1.26,Multi-usages,12,0.5094191522762951,0.4905808477237048,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.66994,-122.38124,1999,1.0,6,46070,0,46070,Multifamily Housing,Multifamily Housing,33850.0,,,,,91.0,887022.875,False,6.18,0.13,Mono-usage,17,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.66923,-122.38046,1993,1.0,6,40740,0,40740,"Multifamily Housing, Office, Parking",Multifamily Housing,24572.0,Parking,12083.0,Office,4085.0,,694903.8125,False,4.84,0.12,Multi-usages,23,0.0,1.0,1,3
2016,NonResidential,Other,6,BALLARD,47.66894,-122.38242,1924,1.0,2,21528,0,21528,Social/Meeting Hall,Social/Meeting Hall,21528.0,,,,,,306911.0938,False,6.61,0.31,Mono-usage,92,0.0,1.0,0,1
2016,NonResidential,Other,6,BALLARD,47.66908,-122.38627,1928,1.0,2,30000,0,30000,"Parking, Strip Mall",Strip Mall,25828.0,Parking,0.0,,,,1094940.75,False,13.14,0.44,Multi-usages,88,0.0,1.0,1,2
2016,Multifamily MR (5-9),Mid-Rise Multifamily,6,BALLARD,47.66842,-122.37834,2008,1.0,8,243928,0,243928,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,228299.0,Parking,117799.0,Retail Store,6606.0,88.0,6914839.5,False,163.74,0.67,Multi-usages,8,0.0,1.0,1,3
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.6249,-122.36459,2003,1.0,5,28879,0,28879,Multifamily Housing,Multifamily Housing,24070.0,,,,,,524144.6875,False,3.65,0.13,Mono-usage,13,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.62374,-122.35829,1997,1.0,4,20406,0,20406,Multifamily Housing,Multifamily Housing,20406.0,,,,,,584545.625,False,14.22,0.7,Mono-usage,19,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,7,DOWNTOWN,47.60846,-122.34167,1910,1.0,6,34909,0,34909,Multifamily Housing,Multifamily Housing,34909.0,,,,,90.0,726124.625,False,5.06,0.14,Mono-usage,106,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,2,DOWNTOWN,47.59731,-122.33369,1909,1.0,6,201656,0,201656,"Multifamily Housing, Retail Store",Multifamily Housing,152893.0,Retail Store,14536.0,,,75.0,4059424.75,False,28.3,0.14,Multi-usages,107,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,NORTHWEST,47.67903,-122.32412,2007,1.0,4,82486,0,82486,"Multifamily Housing, Parking",Multifamily Housing,38348.0,Parking,11880.0,,,65.0,1191189.25,False,8.3,0.1,Multi-usages,9,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,SOUTHEAST,47.53558,-122.27061,1959,1.0,3,45201,0,45201,Multifamily Housing,Multifamily Housing,45201.0,,,,,60.0,1445538.625,False,10.08,0.22,Mono-usage,57,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,2,SOUTHEAST,47.53628,-122.27074,1962,1.0,3,43330,0,43330,Multifamily Housing,Multifamily Housing,43330.0,,,,,47.0,1332927.125,False,9.29,0.21,Mono-usage,54,0.0,1.0,0,1
2016,Multifamily LR (1-4),Low-Rise Multifamily,3,Central,47.6182,-122.30779,1996,1.0,3,32112,0,32112,Multifamily Housing,Multifamily Housing,26756.0,,,,,99.0,564988.8125,False,9.25,0.29,Mono-usage,20,0.0,1.0,0,1
2016,Multifamily MR (5-9),Mid-Rise Multifamily,1,SOUTHWEST,47.5595,-122.3839,2005,1.0,5,29888,0,29888,Multifamily Housing,Multifamily Housing,29888.0,,,,,60.0,1049436.25,False,21.32,0.71,Mono-usage,11,0.0,1.0,0,1
2016,Multifamily HR (10+),High-Rise Multifamily,3,EAST,47.62272,-122.32742,1992,1.0,10,31152,0,31152,"Multifamily Housing, Parking",Multifamily Housing,25968.0,Parking,4652.0,,,34.0,1170864.125,False,12.15,0.39,Multi-usages,24,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,7,MAGNOLIA / QUEEN ANNE,47.63162,-122.34582,1984,1.0,3,23210,0,23210,"Multifamily Housing, Parking",Multifamily Housing,21788.0,Parking,1422.0,,,69.0,601818.625,False,4.2,0.18,Multi-usages,32,0.0,1.0,1,2
2016,Multifamily LR (1-4),Low-Rise Multifamily,6,LAKE UNION,47.65246,-122.35029,1979,1.0,4,27533,0,27533,Multifamily Housing,Multifamily Housing,27533.0,,,,,61.0,864420.875,False,15.22,0.55,Mono-usage,37,0.0,1.0,0,1
